,problem_id,dp,constraints,machine_techniques,human_techniques,machine_solutions,correctness,follow_constraints,new_techniques,new_techniques_ratio,convergent_score,divergent_score,neogauge_score
616,1776A,1,['if statement'],"['for loop', 'if statement', 'break statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 'm', '=', 'l', 's', ',', '""', '0', '+', '1', '4', '.', 'c', '[', ']', '-', '>', '2', '/', 'Y', 'E', 'S', 'N', 'O', 'd', 'v', 'k', 'y', 'w', ""'"", '#', '<', 'b', 'h', ';', '{', '\t', 'x', '}', '6', '\\', '5', 'T', '%', '&', '?', 'z', 'j', '﷽', '7', '*', '9', 'q', 'U', 'L', '3']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        a = [0] + a + [1440]
        flag = False
        for i in range(1, n + 2):
            if a[i] - a[i - 1] > 120:
                flag = True
                break
        if flag:
            print(""YES"")
        else:
            print(""NO"")
",False,False,3,1.0,0.0,1.0,0.0
617,1776A,2,"['if statement', 'for loop']","['for loop', 'if statement', 'matrix operation']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 'm', '=', 'l', 's', ',', '""', '0', '+', '1', '4', '.', 'c', '[', ']', '-', '>', '2', '/', 'Y', 'E', 'S', 'N', 'O', 'd', 'v', 'k', 'y', 'w', ""'"", '#', '<', 'b', 'h', ';', '{', '\t', 'x', '}', '6', '\\', '5', 'T', '%', '&', '?', 'z', 'j', '﷽', '7', '*', '9', 'q', 'U', 'L', '3']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        a = [0] + a + [1440]
        b = [0] * 1441
        for i in range(1, n + 2):
            b[a[i]] = 1
        for i in range(1, 1441):
            b[i] += b[i - 1]
        for i in range(1, 1441):
            if b[i] - b[i - 120] == 1 and b[i - 1] == b[i - 120 - 1]:
                print(""YES"")
                break
        else:
            print(""NO"")
",False,False,3,1.0,0.0,1.0,0.0
618,1776A,3,"['if statement', 'for loop', 'recursion']","['if statement', 'for loop']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 'm', '=', 'l', 's', ',', '""', '0', '+', '1', '4', '.', 'c', '[', ']', '-', '>', '2', '/', 'Y', 'E', 'S', 'N', 'O', 'd', 'v', 'k', 'y', 'w', ""'"", '#', '<', 'b', 'h', ';', '{', '\t', 'x', '}', '6', '\\', '5', 'T', '%', '&', '?', 'z', 'j', '﷽', '7', '*', '9', 'q', 'U', 'L', '3']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        a = [0] + a + [1440]
        b = [0] * 1441
        for i in range(1, n + 2):
            b[a[i]] = 1
        for i in range(1, 1441):
            b[i] += b[i - 1]
        for i in range(1, 1441):
            if b[i] - b[i - 120] == 1 and b[i - 1] == b[i - 121]:
                print(""YES"")
                break
        else:
            print(""NO"")
",False,False,2,1.0,0.0,1.0,0.0
619,1776A,4,"['if statement', 'for loop', 'recursion', 'while loop']","['for loop', 'while loop', 'if statement', 'break statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 'm', '=', 'l', 's', ',', '""', '0', '+', '1', '4', '.', 'c', '[', ']', '-', '>', '2', '/', 'Y', 'E', 'S', 'N', 'O', 'd', 'v', 'k', 'y', 'w', ""'"", '#', '<', 'b', 'h', ';', '{', '\t', 'x', '}', '6', '\\', '5', 'T', '%', '&', '?', 'z', 'j', '﷽', '7', '*', '9', 'q', 'U', 'L', '3']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        a = [0] + a
        a.append(1440)
        i = 0
        while i < n + 2:
            if a[i + 1] - a[i] > 120:
                print(""YES"")
                break
            elif a[i + 2] - a[i] > 120:
                print(""YES"")
                break
            i += 1
        else:
            print(""NO"")
",False,False,4,1.0,0.0,1.0,0.0
620,1775A1,0,['this is the og problem'],"['if statement', 'matrix operation']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', '_', 'a', 'g', 'e', ':', 'b', 'F', 'l', 's', '1', ',', '-', 'j', '+', 'x', '[', ']', 'y', 'z', '>', 'd', '<', ';', 'T', 'k', '#', 'c', '/', '.', 'h', 'm', '{', '\t', 'w', '&', ""'"", '0', '""', '\\', '}', '*', '2', '4', '!', 'v']","import sys

def solve():
    s = input()
    a = s[:len(s)//3]
    b = s[len(s)//3:(2*len(s)//3)]
    c = s[2*len(s)//3:]
    if a <= b and c <= b or b <= a and b <= c:
        print(a, b, c)
    else:
        print(':(')
",False,True,2,1.0,0.0,1.0,0.0
621,1775A1,1,['for loop'],"['if statement', 'misc']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', '_', 'a', 'g', 'e', ':', 'b', 'F', 'l', 's', '1', ',', '-', 'j', '+', 'x', '[', ']', 'y', 'z', '>', 'd', '<', ';', 'T', 'k', '#', 'c', '/', '.', 'h', 'm', '{', '\t', 'w', '&', ""'"", '0', '""', '\\', '}', '*', '2', '4', '!', 'v']","import sys

def solve():
    s = input()
    a = s[:len(s)//3]
    b = s[len(s)//3:len(s)//3*2]
    c = s[len(s)//3*2:]
    if (a <= b and c <= b) or (b <= a and b <= c):
        print(a, b, c)
    else:
        print(':(')
",False,True,2,1.0,0.0,1.0,0.0
622,1775A1,2,"['for loop', 'if statement']",['if statement'],"['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', '_', 'a', 'g', 'e', ':', 'b', 'F', 'l', 's', '1', ',', '-', 'j', '+', 'x', '[', ']', 'y', 'z', '>', 'd', '<', ';', 'T', 'k', '#', 'c', '/', '.', 'h', 'm', '{', '\t', 'w', '&', ""'"", '0', '""', '\\', '}', '*', '2', '4', '!', 'v']","import sys

def solve():
    s = input()
    a = s[:len(s)//3]
    b = s[len(s)//3:len(s)//3*2]
    c = s[len(s)//3*2:]
    if (a <= b and c <= b) or (b <= a and b <= c):
        print(a, b, c)
    else:
        print(':(')
",False,False,1,1.0,0.0,1.0,0.0
623,1775A1,3,"['for loop', 'if statement', 'recursion']",['if statement'],"['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', '_', 'a', 'g', 'e', ':', 'b', 'F', 'l', 's', '1', ',', '-', 'j', '+', 'x', '[', ']', 'y', 'z', '>', 'd', '<', ';', 'T', 'k', '#', 'c', '/', '.', 'h', 'm', '{', '\t', 'w', '&', ""'"", '0', '""', '\\', '}', '*', '2', '4', '!', 'v']","import sys

def solve():
    s = input()
    a = s[:len(s)//3]
    b = s[len(s)//3:len(s)//3*2]
    c = s[len(s)//3*2:]
    if a <= b and c <= b or b <= a and b <= c:
        print(a, b, c)
    else:
        print(':(')
",False,False,1,1.0,0.0,1.0,0.0
624,1775A1,4,"['for loop', 'if statement', 'recursion', 'while loop']",['if statement'],"['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', '_', 'a', 'g', 'e', ':', 'b', 'F', 'l', 's', '1', ',', '-', 'j', '+', 'x', '[', ']', 'y', 'z', '>', 'd', '<', ';', 'T', 'k', '#', 'c', '/', '.', 'h', 'm', '{', '\t', 'w', '&', ""'"", '0', '""', '\\', '}', '*', '2', '4', '!', 'v']","import sys

def solve():
    s = input()
    a = s[:len(s)//3]
    b = s[len(s)//3:len(s)//3*2]
    c = s[len(s)//3*2:]
    if (a <= b and c <= b) or (b <= a and b <= c):
        print(a, b, c)
    else:
        print(':(')
",False,False,1,1.0,0.0,1.0,0.0
625,1774A,0,['this is the og problem'],"['if statement', 'for loop']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', 's', '[', '""', '+', ']', '*', 'c', '0', ""'"", '1', '-', '~', '.', 'j', 'm', 'h', 'l', ',', '#', '/', '2', 'd', '>', ';', '4', '3', 'x', '^', '6', 'I', '\t', 'z', '%', '!', '<', 'b', '{', 'w', '}', 'y', 'v', '?', 'S', '\\', '8', '&', 'A', 'B', 'T']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = input()
        result = ''
        count = 0
        for i in range(n - 1):
            if a[i] == '0':
                result += '+'
                count += 1
            else:
                if count % 2 == 0:
                    result += '+'
                else:
                    result += '-'
                count = 0
        print(result)
",False,True,2,1.0,0.0,1.0,0.0
626,1774A,1,['if statement'],"['if statement', 'for loop', 'misc']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', 's', '[', '""', '+', ']', '*', 'c', '0', ""'"", '1', '-', '~', '.', 'j', 'm', 'h', 'l', ',', '#', '/', '2', 'd', '>', ';', '4', '3', 'x', '^', '6', 'I', '\t', 'z', '%', '!', '<', 'b', '{', 'w', '}', 'y', 'v', '?', 'S', '\\', '8', '&', 'A', 'B', 'T']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = input()
        ans = ''
        prev = a[0]
        for i in range(1, n):
            if int(a[i])!= int(prev):
                ans += '-'
            else:
                ans += '+'
            prev = a[i]
        print(ans)
",False,False,3,1.0,0.0,1.0,0.0
627,1774A,2,"['if statement', 'for loop']","['for loop', 'if statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', 's', '[', '""', '+', ']', '*', 'c', '0', ""'"", '1', '-', '~', '.', 'j', 'm', 'h', 'l', ',', '#', '/', '2', 'd', '>', ';', '4', '3', 'x', '^', '6', 'I', '\t', 'z', '%', '!', '<', 'b', '{', 'w', '}', 'y', 'v', '?', 'S', '\\', '8', '&', 'A', 'B', 'T']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = input()
        result = ''
        for i in range(n - 1):
            if a[i] == '0' and a[i + 1] == '0':
                result += '+'
            elif a[i] == '1' and a[i + 1] == '1':
                result += '+'
            else:
                result += '-'
        print(result)
",False,False,2,1.0,0.0,1.0,0.0
628,1774A,3,"['if statement', 'for loop', 'hashmap']","['if statement', 'for loop']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', 's', '[', '""', '+', ']', '*', 'c', '0', ""'"", '1', '-', '~', '.', 'j', 'm', 'h', 'l', ',', '#', '/', '2', 'd', '>', ';', '4', '3', 'x', '^', '6', 'I', '\t', 'z', '%', '!', '<', 'b', '{', 'w', '}', 'y', 'v', '?', 'S', '\\', '8', '&', 'A', 'B', 'T']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = input()
        result = ''
        prev = a[0]
        for i in range(1, n):
            if a[i]!= prev:
                result += '-'
                prev = a[i]
            else:
                result += '+'
        print(result)
",False,False,2,1.0,0.0,1.0,0.0
629,1774A,4,"['if statement', 'for loop', 'hashmap', 'tuple']","['for loop', 'if statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', 's', '[', '""', '+', ']', '*', 'c', '0', ""'"", '1', '-', '~', '.', 'j', 'm', 'h', 'l', ',', '#', '/', '2', 'd', '>', ';', '4', '3', 'x', '^', '6', 'I', '\t', 'z', '%', '!', '<', 'b', '{', 'w', '}', 'y', 'v', '?', 'S', '\\', '8', '&', 'A', 'B', 'T']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = input()
        result = ''
        prev = a[0]
        for i in range(1, n):
            if int(a[i])!= int(prev):
                result += '-'
            else:
                result += '+'
            prev = a[i]
        print(result)
",False,False,2,1.0,0.0,1.0,0.0
630,1774A,5,"['if statement', 'for loop', 'hashmap', 'tuple', 'while loop']","['if statement', 'for loop']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', 's', '[', '""', '+', ']', '*', 'c', '0', ""'"", '1', '-', '~', '.', 'j', 'm', 'h', 'l', ',', '#', '/', '2', 'd', '>', ';', '4', '3', 'x', '^', '6', 'I', '\t', 'z', '%', '!', '<', 'b', '{', 'w', '}', 'y', 'v', '?', 'S', '\\', '8', '&', 'A', 'B', 'T']","import sys

def solve():
    n = int(input())
    a = input()
    result = ''
    prev = a[0]
    for i in range(1, n):
        if int(a[i])!= int(prev):
            result += '-'
        else:
            result += '+'
        prev = a[i]
    print(result)
",False,False,2,1.0,0.0,1.0,0.0
631,1772B,0,['this is the og problem'],"['for loop', 'if statement', 'misc']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'o', 's', 't', 'r', 'a', 'm', '>', '\r', '\n', 'g', ' ', 'p', ';', '(', ')', '{', '\t', ',', 'b', 'w', 'h', '-', 'f', '*', '=', '0', '|', '""', 'N', 'O', '\\', 'Y', 'E', 'S', '}', '/', '+', '.', '&', 'R', ':', '[', ']', 'x', 'y', ""'"", '2', '^', '?', 'q', '%', '_', '1', '3', '4', 'k', 'F', '5', 'T', '!', 'j']","import sys

def solve():
    for _ in range(int(input())):
        a, b = map(int, input().split())
        c, d = map(int, input().split())
        if (a < b and c < d) or (a > b and c > d):
            print(""YES"")
        else:
            if a == c or a == d or b == c or b == d:
                print(""NO"")
            else:
                print(""YES"")
",False,True,3,1.0,0.0,1.0,0.0
632,1772B,1,['matrix operation'],"['for loop', 'if statement']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'o', 's', 't', 'r', 'a', 'm', '>', '\r', '\n', 'g', ' ', 'p', ';', '(', ')', '{', '\t', ',', 'b', 'w', 'h', '-', 'f', '*', '=', '0', '|', '""', 'N', 'O', '\\', 'Y', 'E', 'S', '}', '/', '+', '.', '&', 'R', ':', '[', ']', 'x', 'y', ""'"", '2', '^', '?', 'q', '%', '_', '1', '3', '4', 'k', 'F', '5', 'T', '!', 'j']","import sys; def solve():; t = int(input()); for _ in range(t): a, b = map(int, input().split()); c, d = map(int, input().split()); if (a < b and c < d) or (a > b and c > d): print('YES'); else: print('NO'); solve()""
",False,True,2,1.0,0.0,1.0,0.0
633,1772B,2,"['matrix operation', 'for loop']",['for loop'],"['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'o', 's', 't', 'r', 'a', 'm', '>', '\r', '\n', 'g', ' ', 'p', ';', '(', ')', '{', '\t', ',', 'b', 'w', 'h', '-', 'f', '*', '=', '0', '|', '""', 'N', 'O', '\\', 'Y', 'E', 'S', '}', '/', '+', '.', '&', 'R', ':', '[', ']', 'x', 'y', ""'"", '2', '^', '?', 'q', '%', '_', '1', '3', '4', 'k', 'F', '5', 'T', '!', 'j']","import sys; def solve():; print('YES' if (max(a[0], a[1]) < min(b[0], b[1]) and a[0] < b[0] and a[1] < b[1]) or (max(a[0], a[1]) < min(b[0], b[1]) and a[0] > b[0] and a[1] > b[1]) or (max(a[0], a[1]) > min(b[0], b[1]) and a[0] < b[0] and a[1] > b[1]) or (max(a[0], a[1]) > min(b[0], b[1]) and a[0] > b[0] and a[1] < b[1]) for a, b in [zip(a, b) for a in zip(*[map(int, input()[1:3])])]); print(); input(); for _ in range(int(input())); solve();""
",False,False,1,1.0,0.0,1.0,0.0
634,1772B,3,"['matrix operation', 'for loop', 'while loop']","['if statement', 'for loop']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'o', 's', 't', 'r', 'a', 'm', '>', '\r', '\n', 'g', ' ', 'p', ';', '(', ')', '{', '\t', ',', 'b', 'w', 'h', '-', 'f', '*', '=', '0', '|', '""', 'N', 'O', '\\', 'Y', 'E', 'S', '}', '/', '+', '.', '&', 'R', ':', '[', ']', 'x', 'y', ""'"", '2', '^', '?', 'q', '%', '_', '1', '3', '4', 'k', 'F', '5', 'T', '!', 'j']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        a, b = map(int, input().split())
        c, d = map(int, input().split())
        if (a < b and c < d) or (a > b and c > d):
            print(""YES"")
        elif a == b or c == d:
            print(""NO"")
        else:
            if (a < c and a < d) or (a > c and a > d):
                print(""YES"")
            else:
                print(""NO"")
",False,False,2,1.0,0.0,1.0,0.0
635,1772B,4,"['matrix operation', 'for loop', 'while loop', 'recursion']","['for loop', 'if statement']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'o', 's', 't', 'r', 'a', 'm', '>', '\r', '\n', 'g', ' ', 'p', ';', '(', ')', '{', '\t', ',', 'b', 'w', 'h', '-', 'f', '*', '=', '0', '|', '""', 'N', 'O', '\\', 'Y', 'E', 'S', '}', '/', '+', '.', '&', 'R', ':', '[', ']', 'x', 'y', ""'"", '2', '^', '?', 'q', '%', '_', '1', '3', '4', 'k', 'F', '5', 'T', '!', 'j']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        a, b = map(int, input().split())
        c, d = map(int, input().split())
        if (a < b and c < d) or (a > b and c > d):
            print(""YES"")
        else:
            if a == c or a == d or b == c or b == d:
                print(""NO"")
            else:
                print(""YES"")
",False,False,2,1.0,0.0,1.0,0.0
636,1772A,0,['this is the og problem'],"['if statement', 'for loop', 'tuple']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\n', 'v', 'l', '=', '\r', '\t', '[', '*', '0', ']', '1', 's', 'T', ""'"", ';', '$', '<', '.', 'm', '{', '|', 'x', '}']","import sys; def solve(): f = open('input.txt', 'r'); t = int(f.readline()); for _ in range(t): a, b = map(int, f.readline().split('+')); print(a + b); f.close(); print(''.join([str(a + b) for a, b in [map(int, line.split('+')) for line in open('input.txt', 'r').readlines()[1:]]));""
",False,True,3,1.0,0.0,1.0,0.0
637,1772A,1,['for loop'],['back tracking'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\n', 'v', 'l', '=', '\r', '\t', '[', '*', '0', ']', '1', 's', 'T', ""'"", ';', '$', '<', '.', 'm', '{', '|', 'x', '}']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        a, b = map(int, input().replace(""+"", ""-"").split(""-""))
        print(a + b)
",True,True,1,1.0,1.0,1.0,1.0
638,1772A,2,"['for loop', 'while loop']","['for loop', 'if statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\n', 'v', 'l', '=', '\r', '\t', '[', '*', '0', ']', '1', 's', 'T', ""'"", ';', '$', '<', '.', 'm', '{', '|', 'x', '}']","import sys; def solve(): t = int(input()); for _ in range(t): a, b = input().split('+'); print(int(a) + int(b)); print(''); sys.stdout.flush(); print('');""
",False,False,2,1.0,0.0,1.0,0.0
639,1772A,3,"['for loop', 'while loop', 'if statement']",['for loop'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\n', 'v', 'l', '=', '\r', '\t', '[', '*', '0', ']', '1', 's', 'T', ""'"", ';', '$', '<', '.', 'm', '{', '|', 'x', '}']","import sys; def solve():; print(''.join(str(int(a) + int(b)) for a, b in (line.split('+') for line in input()[1:])); print(); solve();""
",False,False,1,1.0,0.0,1.0,0.0
640,1772A,4,"['for loop', 'while loop', 'if statement', 'recursion']","['for loop', 'if statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\n', 'v', 'l', '=', '\r', '\t', '[', '*', '0', ']', '1', 's', 'T', ""'"", ';', '$', '<', '.', 'm', '{', '|', 'x', '}']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        a, b = input().split('+')
        print(int(a) + int(b))
",True,False,2,1.0,0.0,1.0,0.0
641,1772A,5,"['for loop', 'while loop', 'if statement', 'recursion', 'misc']",['for loop'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\n', 'v', 'l', '=', '\r', '\t', '[', '*', '0', ']', '1', 's', 'T', ""'"", ';', '$', '<', '.', 'm', '{', '|', 'x', '}']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        a, b = map(int, input().split('+'))
        print(a + b)
",True,False,1,1.0,0.0,1.0,0.0
642,1768A,0,['this is the og problem'],"['for loop', 'if statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '-', '1', 'k', '=', '\t', 'T', 's', 'w', '[', 'c', ']', 'x', '*', '0', 'v']","import math

def solve():
    t = int(input())
    for _ in range(t):
        k = int(input())
        if k == 2:
            print(1)
        else:
            print(k - 1)
",True,True,2,1.0,1.0,1.0,1.0
643,1768A,1,['matrix operation'],"['for loop', 'if statement', 'recursion']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '-', '1', 'k', '=', '\t', 'T', 's', 'w', '[', 'c', ']', 'x', '*', '0', 'v']","import math

def solve():
    k = int(input())
    for x in range(k - 1, 1, -1):
        if math.factorial(x) % k == 0 or math.factorial(x - 1) % k == 0:
            return x
    return -1
",False,True,3,1.0,0.0,1.0,0.0
644,1768A,2,"['matrix operation', 'for loop']",['while loop'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '-', '1', 'k', '=', '\t', 'T', 's', 'w', '[', 'c', ']', 'x', '*', '0', 'v']","import math

def solve():
    k = int(input())
    x = k - 1
    while math.factorial(x) + math.factorial(x - 1) % k!= 0:
        x -= 1
    print(x)
",False,True,1,1.0,0.0,1.0,0.0
645,1768A,3,"['matrix operation', 'for loop', 'if statement']",['while loop'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '-', '1', 'k', '=', '\t', 'T', 's', 'w', '[', 'c', ']', 'x', '*', '0', 'v']","import math

def solve():
    k = int(input())
    x = k - 1
    while math.factorial(x) + math.factorial(x - 1) % k!= 0:
        x -= 1
    print(x)
",False,True,1,1.0,0.0,1.0,0.0
646,1768A,4,"['matrix operation', 'for loop', 'if statement', 'while loop']","['for loop', 'if statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '-', '1', 'k', '=', '\t', 'T', 's', 'w', '[', 'c', ']', 'x', '*', '0', 'v']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        k = int(input())
        print(k - 1)
",True,False,2,1.0,0.0,1.0,0.0
647,1768A,5,"['matrix operation', 'for loop', 'if statement', 'while loop', 'tuple']","['while loop', 'if statement', 'recursion', 'break statement', 'misc']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '-', '1', 'k', '=', '\t', 'T', 's', 'w', '[', 'c', ']', 'x', '*', '0', 'v']","import math

def solve():
    k = int(input())
    x = k - 1
    while True:
        if math.factorial(x) % k == 0 or math.factorial(x - 1) % k == 0:
            return x
        x -= 1
        if x == 0:
            return -1
",False,False,5,1.0,0.0,1.0,0.0
648,1767B,0,['this is the og problem'],"['for loop', 'if statement', 'sorting', 'misc']","['i', 'm', 'p', 'o', 'r', 't', ' ', 'a', 'h', '\r', '\n', 'f', '_', 'n', 'g', 'e', '(', 'u', ')', ':', '=', '[', '*', ',', '.', 's', 'l', ']', '#', 'd', '1', '0', '<', 'c', '+', '/', '2', '>', '-', '\t', 'x', 'y', 'R', 'b', 'w', 'z', ""'"", ';', '{', '5', '}', '""', 'k', 'j', '%', 'v', 'L', 'U', 'O', 'G', 'I', 'D', '9', '7', '6', '4']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    ans = a[0]
    for i in range(1, n):
        if a[i] > a[0]:
            ans += (a[i] - a[0]) // 2
    print(ans)
",False,True,4,1.0,0.0,1.0,0.0
649,1767B,1,['for loop'],"['for loop', 'sorting']","['i', 'm', 'p', 'o', 'r', 't', ' ', 'a', 'h', '\r', '\n', 'f', '_', 'n', 'g', 'e', '(', 'u', ')', ':', '=', '[', '*', ',', '.', 's', 'l', ']', '#', 'd', '1', '0', '<', 'c', '+', '/', '2', '>', '-', '\t', 'x', 'y', 'R', 'b', 'w', 'z', ""'"", ';', '{', '5', '}', '""', 'k', 'j', '%', 'v', 'L', 'U', 'O', 'G', 'I', 'D', '9', '7', '6', '4']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    ans = a[0]
    for i in range(1, n):
        if a[i] > a[0]:
            ans += (a[i] - a[0]) // 2
    print(ans)
",False,False,2,1.0,0.0,1.0,0.0
650,1767B,2,"['for loop', 'recursion']",['for loop'],"['i', 'm', 'p', 'o', 'r', 't', ' ', 'a', 'h', '\r', '\n', 'f', '_', 'n', 'g', 'e', '(', 'u', ')', ':', '=', '[', '*', ',', '.', 's', 'l', ']', '#', 'd', '1', '0', '<', 'c', '+', '/', '2', '>', '-', '\t', 'x', 'y', 'R', 'b', 'w', 'z', ""'"", ';', '{', '5', '}', '""', 'k', 'j', '%', 'v', 'L', 'U', 'O', 'G', 'I', 'D', '9', '7', '6', '4']","import sys
import heapq

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.insert(0, 0)  # add a dummy element at index 0
    pq = []
    for i in range(1, n + 1):
        heapq.heappush(pq, (a[i], i))
    ans = a[1]
    while pq and a[1] < a[pq[0][1]]:
        diff = a[pq[0][1]] - a[1]
        a[1] += diff
        heapq.heappop(pq)
        heapq.heappush(pq, (a[pq[0][1]] + diff, pq[0][1]))
    print(a[1])
",False,False,1,1.0,0.0,1.0,0.0
651,1767B,3,"['for loop', 'recursion', 'if statement']","['if statement', 'for loop', 'sorting']","['i', 'm', 'p', 'o', 'r', 't', ' ', 'a', 'h', '\r', '\n', 'f', '_', 'n', 'g', 'e', '(', 'u', ')', ':', '=', '[', '*', ',', '.', 's', 'l', ']', '#', 'd', '1', '0', '<', 'c', '+', '/', '2', '>', '-', '\t', 'x', 'y', 'R', 'b', 'w', 'z', ""'"", ';', '{', '5', '}', '""', 'k', 'j', '%', 'v', 'L', 'U', 'O', 'G', 'I', 'D', '9', '7', '6', '4']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    ans = a[0]
    for i in range(1, n):
        if a[i] > a[0]:
            ans += (a[i] - a[0]) // 2
    print(ans)
",False,False,3,1.0,0.0,1.0,0.0
